BPL_ID,BPL_tag,Name,Gender,Age,Pincode,address,District,state,past_enrolled_in_magic_bus,last_govt_data_updated_on,no_of_family_members,relation_to_head,is_head_of_family,current_age
BPL200617,yes,Suresh Iyer,Male,23,400001,"H.No. 479, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,28
BPL200618,yes,Rahul Verma,Male,25,400001,"H.No. 318, Ward 21",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,30
BPL200619,yes,Prakash Kumar,Male,23,400001,"H.No. 411, Ward 16",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,28
BPL200620,yes,Pooja Das,Female,23,400001,"H.No. 732, Ward 25",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,28
BPL200621,yes,Divya Naidu,Female,18,400001,"H.No. 587, Ward 4",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,23
BPL200622,yes,Pooja Gowda,Female,24,400001,"H.No. 794, Ward 19",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,29
BPL200623,yes,Lakshmi Naidu,Female,20,400001,"H.No. 246, Ward 14",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,25
BPL200624,yes,Deepak Singh,Male,25,400001,"H.No. 215, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,5,Sister,no,30
BPL200625,yes,Ritu Kumar,Female,18,400001,"H.No. 444, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,6,Sister,no,23
BPL200626,yes,Deepak Singh,Male,23,400001,"H.No. 434, Ward 23",Mumbai,Maharashtra,yes,4/21/2021,4,Sister,no,28
BPL200627,yes,Anil Sharma,Male,21,400001,"H.No. 90, Ward 17",Mumbai,Maharashtra,yes,4/21/2021,6,Daughter,no,26
BPL200628,yes,Lakshmi Das,Female,21,400001,"H.No. 76, Ward 6",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,26
BPL200629,yes,Amit Sharma,Male,19,400001,"H.No. 248, Ward 11",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,24
BPL200630,yes,Kavya Naidu,Female,18,400001,"H.No. 426, Ward 1",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,23
BPL200631,yes,Manoj Iyer,Male,25,400001,"H.No. 739, Ward 8",Mumbai,Maharashtra,no,4/21/2021,6,Brother,no,30
BPL200632,yes,Lakshmi Das,Female,23,400001,"H.No. 887, Ward 19",Mumbai,Maharashtra,yes,4/21/2021,4,Brother,no,28
BPL200633,yes,Vikas Das,Male,20,400001,"H.No. 8, Ward 13",Mumbai,Maharashtra,yes,4/21/2021,3,Brother,no,25
BPL200634,yes,Divya Reddy,Female,24,400001,"H.No. 414, Ward 4",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,29
BPL200635,yes,Meena Gowda,Female,23,400001,"H.No. 318, Ward 21",Mumbai,Maharashtra,yes,4/21/2021,5,Brother,no,28
BPL200636,yes,Amit Patil,Male,20,400001,"H.No. 398, Ward 21",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,25
BPL200637,yes,Manoj Naidu,Male,19,400001,"H.No. 910, Ward 18",Mumbai,Maharashtra,yes,4/21/2021,4,Brother,no,24
BPL200638,yes,Anil Sharma,Male,25,400001,"H.No. 149, Ward 10",Mumbai,Maharashtra,no,4/21/2021,6,Son,no,30
BPL200639,yes,Arjun Das,Male,25,400001,"H.No. 481, Ward 13",Mumbai,Maharashtra,yes,4/21/2021,4,Sister,no,30
BPL200640,yes,Manoj Sharma,Male,18,400001,"H.No. 865, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,5,Brother,no,23
BPL200641,yes,Lakshmi Verma,Female,25,400001,"H.No. 964, Ward 24",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,30
BPL200642,yes,Arjun Patil,Male,19,400001,"H.No. 310, Ward 1",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200643,yes,Lakshmi Sharma,Female,20,400001,"H.No. 693, Ward 20",Mumbai,Maharashtra,yes,4/21/2021,4,Sister,no,25
BPL200644,yes,Ritu Patil,Female,24,400001,"H.No. 40, Ward 4",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,29
BPL200645,yes,Divya Verma,Female,20,400001,"H.No. 858, Ward 12",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200646,yes,Suresh Verma,Male,25,400001,"H.No. 450, Ward 2",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,30
BPL200647,yes,Amit Patil,Male,19,400001,"H.No. 678, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,24
BPL200648,yes,Pooja Sharma,Female,19,400001,"H.No. 728, Ward 3",Mumbai,Maharashtra,yes,4/21/2021,4,Son,no,24
BPL200649,yes,Vikas Kumar,Male,18,400001,"H.No. 555, Ward 10",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,23
BPL200650,yes,Sunita Singh,Female,22,400001,"H.No. 416, Ward 6",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,27
BPL200651,yes,Rahul Singh,Male,22,400001,"H.No. 896, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,5,Sister,no,27
BPL200652,yes,Sunita Verma,Female,24,400001,"H.No. 211, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,29
BPL200653,yes,Manoj Iyer,Male,25,400001,"H.No. 339, Ward 19",Mumbai,Maharashtra,no,4/21/2021,6,Sister,no,30
BPL200654,yes,Asha Kumar,Female,23,400001,"H.No. 83, Ward 25",Mumbai,Maharashtra,yes,4/21/2021,6,Sister,no,28
BPL200655,yes,Rohit Das,Male,25,400001,"H.No. 423, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,6,Daughter,no,30
BPL200656,yes,Pooja Kumar,Female,19,400001,"H.No. 935, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200657,yes,Pooja Kumar,Female,19,400001,"H.No. 152, Ward 5",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200658,yes,Sunita Gowda,Female,25,400001,"H.No. 381, Ward 14",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,30
BPL200659,yes,Sunita Gowda,Female,20,400001,"H.No. 11, Ward 18",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200660,yes,Prakash Singh,Male,21,400001,"H.No. 847, Ward 7",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,26
BPL200661,yes,Kavya Verma,Female,21,400001,"H.No. 152, Ward 2",Mumbai,Maharashtra,no,4/21/2021,6,Son,no,26
BPL200662,yes,Suresh Naidu,Male,20,400001,"H.No. 306, Ward 6",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200663,yes,Arjun Das,Male,23,400001,"H.No. 325, Ward 5",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,28
BPL200664,yes,Amit Naidu,Male,19,400001,"H.No. 756, Ward 17",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,24
BPL200665,yes,Anita Kumar,Female,21,400001,"H.No. 807, Ward 10",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,26
BPL200666,yes,Rahul Singh,Male,22,400001,"H.No. 397, Ward 23",Mumbai,Maharashtra,yes,4/21/2021,6,Brother,no,27
BPL200667,yes,Neha Patil,Female,21,400001,"H.No. 320, Ward 1",Mumbai,Maharashtra,yes,4/21/2021,3,Daughter,no,26
BPL200668,yes,Anil Kumar,Male,22,400001,"H.No. 83, Ward 22",Mumbai,Maharashtra,no,4/21/2021,6,Brother,no,27
BPL200669,yes,Kavya Das,Female,19,400001,"H.No. 539, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200670,yes,Manoj Sharma,Male,25,400001,"H.No. 753, Ward 6",Mumbai,Maharashtra,no,4/21/2021,6,Sister,no,30
BPL200671,yes,Manoj Das,Male,23,400001,"H.No. 110, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,5,Daughter,no,28
BPL200672,yes,Divya Reddy,Female,19,400001,"H.No. 673, Ward 24",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200673,yes,Prakash Naidu,Male,24,400001,"H.No. 756, Ward 10",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,29
BPL200674,yes,Divya Singh,Female,19,400001,"H.No. 466, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,3,Brother,no,24
BPL200675,yes,Deepak Reddy,Male,23,400001,"H.No. 418, Ward 23",Mumbai,Maharashtra,yes,4/21/2021,6,Brother,no,28
BPL200676,yes,Anita Patil,Female,24,400001,"H.No. 464, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,29
BPL200677,yes,Deepak Reddy,Male,25,400001,"H.No. 438, Ward 25",Mumbai,Maharashtra,yes,4/21/2021,6,Son,no,30
BPL200678,yes,Rohit Iyer,Male,20,400001,"H.No. 723, Ward 8",Mumbai,Maharashtra,yes,4/21/2021,5,Daughter,no,25
BPL200679,yes,Divya Reddy,Female,18,400001,"H.No. 59, Ward 1",Mumbai,Maharashtra,yes,4/21/2021,4,Daughter,no,23
BPL200680,yes,Divya Singh,Female,24,400001,"H.No. 172, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,29
BPL200681,yes,Prakash Verma,Male,21,400001,"H.No. 649, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,4,Sister,no,26
BPL200682,yes,Neha Naidu,Female,20,400001,"H.No. 54, Ward 16",Mumbai,Maharashtra,yes,4/21/2021,6,Daughter,no,25
BPL200683,yes,Lakshmi Naidu,Female,20,400001,"H.No. 879, Ward 23",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,25
BPL200684,yes,Ritu Kumar,Female,19,400001,"H.No. 874, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200685,yes,Lakshmi Singh,Female,18,400001,"H.No. 160, Ward 9",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,23
BPL200686,yes,Neha Verma,Female,19,400001,"H.No. 959, Ward 25",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200687,yes,Pooja Singh,Female,18,400001,"H.No. 419, Ward 8",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,23
BPL200688,yes,Kavya Kumar,Female,19,400001,"H.No. 188, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,24
BPL200689,yes,Deepak Verma,Male,23,400001,"H.No. 765, Ward 8",Mumbai,Maharashtra,no,4/21/2021,4,Brother,no,28
BPL200690,yes,Rahul Verma,Male,22,400001,"H.No. 644, Ward 18",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,27
BPL200691,yes,Asha Patil,Female,18,400001,"H.No. 147, Ward 21",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200692,yes,Asha Das,Female,19,400001,"H.No. 94, Ward 21",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200693,yes,Asha Sharma,Female,23,400001,"H.No. 696, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,6,Daughter,no,28
BPL200694,yes,Meena Patil,Female,21,400001,"H.No. 320, Ward 14",Mumbai,Maharashtra,no,4/21/2021,4,Brother,no,26
BPL200695,yes,Meena Das,Female,22,400001,"H.No. 46, Ward 18",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,27
BPL200696,yes,Amit Gowda,Male,18,400001,"H.No. 485, Ward 7",Mumbai,Maharashtra,no,4/21/2021,4,Brother,no,23
BPL200697,yes,Deepak Gowda,Male,22,400001,"H.No. 981, Ward 4",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,27
BPL200698,yes,Vikas Patil,Male,21,400001,"H.No. 726, Ward 4",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,26
BPL200699,yes,Lakshmi Sharma,Female,21,400001,"H.No. 690, Ward 21",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,26
BPL200700,yes,Kavya Patil,Female,19,400001,"H.No. 921, Ward 7",Mumbai,Maharashtra,yes,4/21/2021,3,Son,no,24
BPL200701,yes,Kavya Sharma,Female,25,400001,"H.No. 921, Ward 12",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,30
BPL200702,yes,Vikas Reddy,Male,19,400001,"H.No. 171, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200703,yes,Rahul Gowda,Male,22,400001,"H.No. 496, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,27
BPL200704,yes,Arjun Gowda,Male,20,400001,"H.No. 79, Ward 17",Mumbai,Maharashtra,no,4/21/2021,6,Sister,no,25
BPL200705,yes,Anita Kumar,Female,21,400001,"H.No. 175, Ward 11",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,26
BPL200706,yes,Suresh Iyer,Male,23,400001,"H.No. 358, Ward 12",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,28
BPL200707,yes,Sunita Gowda,Female,25,400001,"H.No. 888, Ward 9",Mumbai,Maharashtra,yes,4/21/2021,6,Son,no,30
BPL200708,yes,Lakshmi Verma,Female,23,400001,"H.No. 451, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,3,Sister,no,28
BPL200709,yes,Deepak Iyer,Male,20,400001,"H.No. 190, Ward 9",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200710,yes,Rahul Das,Male,24,400001,"H.No. 289, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,5,Brother,no,29
BPL200711,yes,Rahul Singh,Male,20,400001,"H.No. 427, Ward 23",Mumbai,Maharashtra,yes,4/21/2021,5,Sister,no,25
BPL200712,yes,Manoj Naidu,Male,22,400001,"H.No. 678, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,3,Brother,no,27
BPL200713,yes,Asha Iyer,Female,23,400001,"H.No. 500, Ward 25",Mumbai,Maharashtra,yes,4/21/2021,5,Sister,no,28
BPL200714,yes,Deepak Sharma,Male,25,400001,"H.No. 183, Ward 8",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,30
BPL200715,yes,Arjun Iyer,Male,20,400001,"H.No. 966, Ward 17",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200716,yes,Suresh Sharma,Male,19,400001,"H.No. 794, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,4,Brother,no,24
BPL200717,yes,Deepak Das,Male,25,400001,"H.No. 716, Ward 2",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,30
BPL200718,yes,Anil Patil,Male,22,400001,"H.No. 880, Ward 11",Mumbai,Maharashtra,yes,4/21/2021,5,Daughter,no,27
BPL200719,yes,Sunita Verma,Female,19,400001,"H.No. 536, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,24
BPL200720,yes,Neha Das,Female,21,400001,"H.No. 177, Ward 5",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,26
BPL200721,yes,Meena Iyer,Female,23,400001,"H.No. 825, Ward 5",Mumbai,Maharashtra,yes,4/21/2021,5,Daughter,no,28
BPL200722,yes,Sunita Sharma,Female,23,400001,"H.No. 748, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,5,Son,no,28
BPL200723,yes,Pooja Kumar,Female,25,400001,"H.No. 60, Ward 25",Mumbai,Maharashtra,yes,4/21/2021,6,Brother,no,30
BPL200724,yes,Sunita Iyer,Female,20,400001,"H.No. 769, Ward 10",Mumbai,Maharashtra,yes,4/21/2021,4,Daughter,no,25
BPL200725,yes,Anita Naidu,Female,19,400001,"H.No. 84, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200726,yes,Divya Verma,Female,18,400001,"H.No. 602, Ward 20",Mumbai,Maharashtra,no,4/21/2021,6,Brother,no,23
BPL200727,yes,Asha Das,Female,25,400001,"H.No. 724, Ward 5",Mumbai,Maharashtra,yes,4/21/2021,4,Son,no,30
BPL200728,yes,Amit Singh,Male,19,400001,"H.No. 591, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200729,yes,Divya Gowda,Female,19,400001,"H.No. 233, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200730,yes,Deepak Reddy,Male,31,400001,"H.No. 116, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Mother,yes,36
BPL200731,yes,Sunita Das,Female,12,400001,"H.No. 70, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,3,Spouse,yes,17
BPL200732,yes,Kavya Iyer,Female,70,400001,"H.No. 478, Ward 14",Mumbai,Maharashtra,yes,4/21/2021,3,Head,no,75
BPL200733,yes,Prakash Das,Male,60,400001,"H.No. 402, Ward 5",Mumbai,Maharashtra,no,4/21/2021,6,Mother,no,65
BPL200734,yes,Suresh Kumar,Male,61,400001,"H.No. 863, Ward 18",Mumbai,Maharashtra,no,4/21/2021,5,Head,yes,66
BPL200735,yes,Sunita Reddy,Female,13,400001,"H.No. 544, Ward 17",Mumbai,Maharashtra,yes,4/21/2021,7,Spouse,yes,18
BPL200736,yes,Sunita Singh,Female,8,400001,"H.No. 547, Ward 7",Mumbai,Maharashtra,no,4/21/2021,6,Father,no,13
BPL200737,yes,Asha Patil,Female,51,400001,"H.No. 678, Ward 19",Mumbai,Maharashtra,yes,4/21/2021,4,Mother,no,56
BPL200738,yes,Anil Patil,Male,50,400001,"H.No. 768, Ward 14",Mumbai,Maharashtra,no,4/21/2021,7,Spouse,no,55
BPL200739,yes,Deepak Kumar,Male,15,400001,"H.No. 781, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Father,yes,20
BPL200740,yes,Divya Verma,Female,17,400001,"H.No. 710, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,3,Father,no,22
BPL200741,yes,Anil Naidu,Male,16,400001,"H.No. 492, Ward 2",Mumbai,Maharashtra,yes,4/21/2021,6,Head,no,21
BPL200742,yes,Meena Sharma,Female,13,400001,"H.No. 372, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,6,Mother,no,18
BPL200743,yes,Kavya Gowda,Female,49,400001,"H.No. 546, Ward 12",Mumbai,Maharashtra,no,4/21/2021,5,Spouse,yes,54
BPL200744,yes,Anita Kumar,Female,40,400001,"H.No. 681, Ward 1",Mumbai,Maharashtra,no,4/21/2021,4,Mother,yes,45
BPL200745,yes,Meena Singh,Female,26,400001,"H.No. 517, Ward 10",Mumbai,Maharashtra,no,4/21/2021,6,Father,yes,31
BPL200746,yes,Anil Reddy,Male,48,400001,"H.No. 588, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,5,Head,no,53
BPL200747,yes,Vikas Iyer,Male,6,400001,"H.No. 654, Ward 19",Mumbai,Maharashtra,yes,4/21/2021,4,Head,yes,11
BPL200748,yes,Ritu Das,Female,11,400001,"H.No. 905, Ward 6",Mumbai,Maharashtra,no,4/21/2021,4,Mother,no,16
BPL200749,yes,Rahul Das,Male,13,400001,"H.No. 834, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Mother,no,18
BPL200750,yes,Divya Sharma,Female,33,400001,"H.No. 55, Ward 20",Mumbai,Maharashtra,yes,4/21/2021,4,Head,yes,38
BPL200751,yes,Vikas Singh,Male,13,400001,"H.No. 931, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,7,Spouse,no,18
BPL200752,yes,Suresh Kumar,Male,61,400001,"H.No. 706, Ward 18",Mumbai,Maharashtra,no,4/21/2021,6,Spouse,yes,66
BPL200753,yes,Vikas Iyer,Male,38,400001,"H.No. 961, Ward 1",Mumbai,Maharashtra,no,4/21/2021,4,Mother,no,43
BPL200754,yes,Neha Das,Female,13,400001,"H.No. 490, Ward 5",Mumbai,Maharashtra,no,4/21/2021,7,Mother,no,18
BPL200755,yes,Deepak Singh,Male,39,400001,"H.No. 804, Ward 11",Mumbai,Maharashtra,yes,4/21/2021,6,Mother,no,44
BPL200756,yes,Rohit Patil,Male,11,400001,"H.No. 805, Ward 8",Mumbai,Maharashtra,no,4/21/2021,7,Head,no,16
BPL200757,yes,Amit Das,Male,6,400001,"H.No. 452, Ward 5",Mumbai,Maharashtra,no,4/21/2021,4,Father,yes,11
BPL200758,yes,Asha Naidu,Female,42,400001,"H.No. 946, Ward 11",Mumbai,Maharashtra,no,4/21/2021,4,Father,yes,47
BPL200759,yes,Neha Gowda,Female,30,400001,"H.No. 930, Ward 8",Mumbai,Maharashtra,no,4/21/2021,4,Spouse,no,35
BPL200760,yes,Sunita Patil,Female,54,400001,"H.No. 760, Ward 13",Mumbai,Maharashtra,yes,4/21/2021,5,Head,no,59
BPL200761,yes,Ritu Kumar,Female,13,400001,"H.No. 840, Ward 12",Mumbai,Maharashtra,yes,4/21/2021,4,Spouse,no,18
BPL200762,yes,Pooja Verma,Female,9,400001,"H.No. 669, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,7,Head,no,14
BPL200763,yes,Sunita Sharma,Female,40,400001,"H.No. 337, Ward 9",Mumbai,Maharashtra,yes,4/21/2021,5,Father,yes,45
BPL200764,yes,Suresh Kumar,Male,48,400001,"H.No. 933, Ward 17",Mumbai,Maharashtra,yes,4/21/2021,6,Head,yes,53
BPL200765,yes,Neha Patil,Female,5,400001,"H.No. 510, Ward 4",Mumbai,Maharashtra,no,4/21/2021,5,Spouse,no,10
BPL200766,yes,Lakshmi Iyer,Female,29,400001,"H.No. 570, Ward 25",Mumbai,Maharashtra,yes,4/21/2021,6,Spouse,no,34
BPL200767,yes,Divya Gowda,Female,16,400001,"H.No. 411, Ward 14",Mumbai,Maharashtra,yes,4/21/2021,7,Head,yes,21
BPL200768,yes,Rohit Gowda,Male,66,400001,"H.No. 87, Ward 1",Mumbai,Maharashtra,no,4/21/2021,6,Father,no,71
BPL200769,yes,Lakshmi Patil,Female,29,400001,"H.No. 307, Ward 16",Mumbai,Maharashtra,no,4/21/2021,6,Head,yes,34
BPL200770,yes,Neha Kumar,Female,44,400001,"H.No. 340, Ward 22",Mumbai,Maharashtra,yes,4/21/2021,7,Father,yes,49
BPL200771,yes,Manoj Naidu,Male,35,400001,"H.No. 971, Ward 6",Mumbai,Maharashtra,yes,4/21/2021,5,Spouse,yes,40
BPL200772,yes,Rahul Verma,Male,66,400001,"H.No. 767, Ward 19",Mumbai,Maharashtra,yes,4/21/2021,3,Spouse,no,71
BPL200773,yes,Rahul Naidu,Male,39,400001,"H.No. 474, Ward 20",Mumbai,Maharashtra,yes,4/21/2021,6,Head,yes,44
BPL200774,yes,Kavya Patil,Female,29,400001,"H.No. 986, Ward 24",Mumbai,Maharashtra,yes,4/21/2021,5,Spouse,no,34
BPL200775,yes,Rohit Naidu,Male,7,400001,"H.No. 99, Ward 10",Mumbai,Maharashtra,no,4/21/2021,3,Spouse,yes,12
BPL200776,yes,Deepak Singh,Male,8,400001,"H.No. 198, Ward 11",Mumbai,Maharashtra,no,4/21/2021,3,Mother,no,13
BPL200777,yes,Manoj Sharma,Male,6,400001,"H.No. 456, Ward 9",Mumbai,Maharashtra,yes,4/21/2021,7,Mother,no,11
BPL200778,yes,Lakshmi Naidu,Female,6,400001,"H.No. 824, Ward 18",Mumbai,Maharashtra,yes,4/21/2021,3,Father,no,11
BPL200779,yes,Meena Reddy,Female,52,400001,"H.No. 866, Ward 10",Mumbai,Maharashtra,no,4/21/2021,7,Mother,no,57
BPL200780,yes,Asha Das,Female,20,600001,"H.No. 388, Ward 5",Chennai,Tamil Nadu,yes,4/21/2021,4,Son,no,25
BPL200781,yes,Lakshmi Kumar,Female,21,600001,"H.No. 294, Ward 10",Chennai,Tamil Nadu,yes,4/21/2021,3,Brother,no,26
BPL200782,yes,Anil Kumar,Male,22,600001,"H.No. 409, Ward 18",Chennai,Tamil Nadu,no,4/21/2021,4,Sister,no,27
BPL200783,yes,Rohit Naidu,Male,24,600001,"H.No. 230, Ward 15",Chennai,Tamil Nadu,yes,4/21/2021,4,Son,no,29
BPL200784,yes,Kavya Gowda,Female,18,600001,"H.No. 206, Ward 19",Chennai,Tamil Nadu,yes,4/21/2021,6,Daughter,no,23
BPL200785,yes,Kavya Das,Female,18,600001,"H.No. 567, Ward 19",Chennai,Tamil Nadu,yes,4/21/2021,3,Daughter,no,23
BPL200786,yes,Suresh Gowda,Male,25,600001,"H.No. 57, Ward 25",Chennai,Tamil Nadu,no,4/21/2021,6,Daughter,no,30
BPL200787,yes,Ritu Iyer,Female,19,600001,"H.No. 495, Ward 24",Chennai,Tamil Nadu,yes,4/21/2021,4,Daughter,no,24
BPL200788,yes,Anita Das,Female,23,600001,"H.No. 828, Ward 8",Chennai,Tamil Nadu,yes,4/21/2021,5,Brother,no,28
BPL200789,yes,Lakshmi Iyer,Female,19,600001,"H.No. 757, Ward 4",Chennai,Tamil Nadu,yes,4/21/2021,6,Son,no,24
BPL200790,yes,Suresh Sharma,Male,25,600001,"H.No. 919, Ward 18",Chennai,Tamil Nadu,no,4/21/2021,5,Son,no,30
BPL200791,yes,Prakash Reddy,Male,18,600001,"H.No. 310, Ward 25",Chennai,Tamil Nadu,no,4/21/2021,6,Son,no,23
BPL200792,yes,Sunita Singh,Female,21,600001,"H.No. 253, Ward 17",Chennai,Tamil Nadu,no,4/21/2021,4,Brother,no,26
BPL200793,yes,Vikas Reddy,Male,23,600001,"H.No. 376, Ward 21",Chennai,Tamil Nadu,no,4/21/2021,5,Brother,no,28
BPL200794,yes,Manoj Singh,Male,23,600001,"H.No. 156, Ward 2",Chennai,Tamil Nadu,yes,4/21/2021,4,Son,no,28
BPL200795,yes,Anil Das,Male,20,600001,"H.No. 580, Ward 21",Chennai,Tamil Nadu,no,4/21/2021,6,Daughter,no,25
BPL200796,yes,Sunita Naidu,Female,19,600001,"H.No. 58, Ward 11",Chennai,Tamil Nadu,no,4/21/2021,5,Daughter,no,24
BPL200797,yes,Arjun Kumar,Male,18,600001,"H.No. 844, Ward 18",Chennai,Tamil Nadu,yes,4/21/2021,3,Daughter,no,23
BPL200798,yes,Meena Patil,Female,23,600001,"H.No. 461, Ward 20",Chennai,Tamil Nadu,yes,4/21/2021,5,Brother,no,28
BPL200799,yes,Vikas Naidu,Male,20,600001,"H.No. 880, Ward 15",Chennai,Tamil Nadu,no,4/21/2021,6,Brother,no,25
BPL200800,yes,Kavya Sharma,Female,23,600001,"H.No. 165, Ward 16",Chennai,Tamil Nadu,no,4/21/2021,3,Brother,no,28
BPL200801,yes,Rohit Iyer,Male,23,600001,"H.No. 22, Ward 23",Chennai,Tamil Nadu,yes,4/21/2021,3,Son,no,28
BPL200802,yes,Neha Das,Female,19,600001,"H.No. 803, Ward 3",Chennai,Tamil Nadu,no,4/21/2021,3,Brother,no,24
BPL200803,yes,Ritu Sharma,Female,20,600001,"H.No. 728, Ward 10",Chennai,Tamil Nadu,no,4/21/2021,4,Son,no,25
BPL200804,yes,Rahul Iyer,Male,18,600001,"H.No. 8, Ward 11",Chennai,Tamil Nadu,no,4/21/2021,6,Son,no,23
BPL200805,yes,Arjun Kumar,Male,21,600001,"H.No. 239, Ward 10",Chennai,Tamil Nadu,yes,4/21/2021,3,Daughter,no,26
BPL200806,yes,Kavya Iyer,Female,22,600001,"H.No. 902, Ward 10",Chennai,Tamil Nadu,no,4/21/2021,4,Son,no,27
BPL200807,yes,Rohit Naidu,Male,18,600001,"H.No. 766, Ward 8",Chennai,Tamil Nadu,yes,4/21/2021,3,Brother,no,23
BPL200808,yes,Meena Singh,Female,19,600001,"H.No. 550, Ward 17",Chennai,Tamil Nadu,no,4/21/2021,4,Son,no,24
BPL200809,yes,Suresh Das,Male,18,600001,"H.No. 916, Ward 21",Chennai,Tamil Nadu,yes,4/21/2021,3,Brother,no,23
